asin,amazon_title,product_url,amazon_price,buy_box_price,estimated_monthly_sales,total_sellers,fba_sellers,costco_match_quality,costco_item_name,costco_cost,costco_cost_basis,cost_match_reason,economics_confidence,economics_status,estimated_net_profit,estimated_roi_pct,missing_fields,verification_task,opportunity_readiness,recommended_next_step,cache_source,observed_at,enriched_at
B0H1Z31YZB,Signature Women's Travel Pant,https://www.amazon.com/dp/B0H1Z31YZB,33.89,,,,,high_confidence,Kirkland Signature Women's Travel Pant,19.79,estimated,Strong normalized title identity (87%); no weight/pack/UPC evidence on either side — equivalence is highly likely but not fingerprint-confirmed.,provisional,needs_fee_verification,,,"upc,weight,fba_fee",verify_upc,economics_provisional,get_fba_fee_preview,brightdata,,
B0GSBTGG64,USDA Organic,https://www.amazon.com/dp/B0GSBTGG64,25.9,,200.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0F7G1SDHD,Signature Women's Totally Shaping Comfort Stretch High-Rise Super Skinny Jeans,https://www.amazon.com/dp/B0F7G1SDHD,25.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0FXTFW29W,"Signature Women's Extra-Fine Merino Wool, 4 Pairs, Fits Shoe Sizes 6-10.5, Assorted Colors",https://www.amazon.com/dp/B0FXTFW29W,17.02,,50.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GDSX221B,Signature Women's Stretch Brushed Mini Flare Yoga Pant with Pockets,https://www.amazon.com/dp/B0GDSX221B,8.84,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0F88TL5CC,Signature Men's Classic 5 Pocket Stretch Jeans,https://www.amazon.com/dp/B0F88TL5CC,19.96,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0H9GL43LZ,Signature Men's Water Resistant Stetch 5 Pocket Pant,https://www.amazon.com/dp/B0H9GL43LZ,42.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0H1Z2GJYY,Signature Women's Travel Pant,https://www.amazon.com/dp/B0H1Z2GJYY,24.78,,,,,high_confidence,Kirkland Signature Women's Travel Pant,19.79,estimated,Strong normalized title identity (87%); no weight/pack/UPC evidence on either side — equivalence is highly likely but not fingerprint-confirmed.,provisional,needs_fee_verification,,,"upc,weight,fba_fee",verify_upc,economics_provisional,get_fba_fee_preview,brightdata,,
B0FP17RBY6,Signature Men's Comfort Stretch Straight Fit Classic 5 Pocket Denim Jean,https://www.amazon.com/dp/B0FP17RBY6,24.5,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GJN7FPNK,Signature Women's Quick Dry Stretch Pull On Ankle Pant,https://www.amazon.com/dp/B0GJN7FPNK,29.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0FB3WKMC9,Signature Women's Travel Pant - Utility Pocket - Elastic Waistband,https://www.amazon.com/dp/B0FB3WKMC9,39.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GDZJ5R1W,Signature Men's Stretch Comfort Tapered Fit Brushed 5 Pocket Pant,https://www.amazon.com/dp/B0GDZJ5R1W,19.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GR75G7MG,Signature Men's Short Sleeve Pima Cotton Tee Shirt,https://www.amazon.com/dp/B0GR75G7MG,28.11,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GR6JGF7C,Signature Women's Stretch Active Full Zip Hooded Jacket with Pockets,https://www.amazon.com/dp/B0GR6JGF7C,9.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0H1YM3YTK,Signature Women's Travel Pant,https://www.amazon.com/dp/B0H1YM3YTK,31.61,,,,,high_confidence,Kirkland Signature Women's Travel Pant,19.79,estimated,Strong normalized title identity (87%); no weight/pack/UPC evidence on either side — equivalence is highly likely but not fingerprint-confirmed.,provisional,needs_fee_verification,,,"upc,weight,fba_fee",verify_upc,economics_provisional,get_fba_fee_preview,brightdata,,
B0GD84W4Z4,"Signature Men's Moisture Wicking Active Jogger Pant, Tapered Leg Opening with Zippers",https://www.amazon.com/dp/B0GD84W4Z4,18.19,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0FGLKYHZF,Signature Men's Moisture Wicking Lounge Short,https://www.amazon.com/dp/B0FGLKYHZF,17.57,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GDT1JFN7,Signature Women's Stretch Brushed Mini Flare Yoga Pant with Pockets,https://www.amazon.com/dp/B0GDT1JFN7,22.92,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GR6TDV4H,Signature Men's Short Sleeve Pima Cotton Tee Shirt,https://www.amazon.com/dp/B0GR6TDV4H,25.54,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GJN55XC4,Signature Women's Quick Dry Stretch Pull On Ankle Pant,https://www.amazon.com/dp/B0GJN55XC4,18.38,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GDZCHDCL,Signature Men's Stretch Comfort Tapered Fit Brushed 5 Pocket Pant,https://www.amazon.com/dp/B0GDZCHDCL,23.97,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GR6Z9GQH,Signature Men's Short Sleeve Pima Cotton Tee Shirt,https://www.amazon.com/dp/B0GR6Z9GQH,29.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GDT1NJNW,Signature Women's 3/4 Sleeve Boatneck Slub Tee,https://www.amazon.com/dp/B0GDT1NJNW,12.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GVVYYKS8,Signature Women's Pull-On Lightweight Crop Pant with Pockets,https://www.amazon.com/dp/B0GVVYYKS8,29.9,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07BFDLGXW,USDA Organic,https://www.amazon.com/dp/B07BFDLGXW,20.39,,300.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07Z6QRQML,"LIMITED EDITITON Kirkland Signature with Belgian Chocolate, 49.4 Ounce",https://www.amazon.com/dp/B07Z6QRQML,43.99,,50.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07F2NNKPK,USDA Organic,https://www.amazon.com/dp/B07F2NNKPK,25.47,,50.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0734BGSKY,Signature House Decaf Coffee 120 K-Cup Pods,https://www.amazon.com/dp/B0734BGSKY,52.99,,500.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B01CZ637O2,"Signature Glucosamine with MSM, 375 Tablets",https://www.amazon.com/dp/B01CZ637O2,,,100.0,,,unmatched,,,,,unavailable,missing_amazon_price,,,"amazon_price,upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0BFG4XKVM,"Kirkland Signature Triple Blade Refill Cartridges, 18-count, 18 Count (Pack of 1), 18.0 Count",https://www.amazon.com/dp/B0BFG4XKVM,28.99,,50.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B00SWJ45RK,Signature Nature's Domain Beef Meal & Sweet Potato Dog Food 35 lb.,https://www.amazon.com/dp/B00SWJ45RK,79.95,,50.0,,,mismatch,"Kirkland Signature Nature's Domain Dog Food, Beef & Sweet Potato, 25 lbs",31.67,candidate_match,"Net weight differs (Amazon [('weight', 35.0)] vs Costco [('weight', 25.0)]); Formula/flavor differs: beef, dog, domain, food, meal, nature, potato, sweet vs beef, dog, domain, food, nature, potato, sweet",provisional,needs_fee_verification,,,"upc,weight,fba_fee",blocked_mismatch,blocked_mismatch,reject_mismatch,brightdata,,
B00E570WAC,Boiled 198gx8 cans KIRKLAND Signature of Kirkland Signature tuna,https://www.amazon.com/dp/B00E570WAC,39.17,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B00EU37H7W,"Signature Multi-Purpose Sterile Solution for Any Soft Contact Lens, 16 Fl Oz (Pack of 3)",https://www.amazon.com/dp/B00EU37H7W,23.98,,200.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GR6YQJLT,Signature Women's Stretch Active Full Zip Hooded Jacket with Pockets,https://www.amazon.com/dp/B0GR6YQJLT,9.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GZS5DRK2,"304 Stainless Steel Grill Burner Replacement for Lynx L27 L30 L36 L42, for DCS 27 Series, 2 Packs BBQ Burner Replacement for Lynx, DCS, Kirkland Grill",https://www.amazon.com/dp/B0GZS5DRK2,209.0,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B00NB7NHFY,"Vitamin C with Rose Hips and Citrus Bioflavonoid Complex (1000 mg), 1000-Count ((1000mg Tablets))",https://www.amazon.com/dp/B00NB7NHFY,45.4,,50.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B01GRGIC9G,3 MONTHS Kirkland Extra Strength Minoxidil Topical Solution USP 5% Hair Regrowth,https://www.amazon.com/dp/B01GRGIC9G,19.99,,700.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0BMK2SYLL,"Kirkland Signature Glucosamine & Chondroitin, 280 Tablets",https://www.amazon.com/dp/B0BMK2SYLL,,,100.0,,,mismatch,"Kirkland Signature Advanced Glucosamine, 1500 mg, and Chondroitin, 1200 mg, 280 ct",22.32,candidate_match,"Formula/flavor differs: chondroitin, glucosamine vs advanced, chondroitin, glucosamine",unavailable,missing_amazon_price,,,"amazon_price,upc,weight,fba_fee",blocked_mismatch,blocked_mismatch,reject_mismatch,brightdata,,
B08K63J3YR,"Signature Quit 2 Nicotine Polacrilex Lozenges, Cherry Flavor, 270 Count",https://www.amazon.com/dp/B08K63J3YR,,,200.0,,,unmatched,,,,,unavailable,missing_amazon_price,,,"amazon_price,upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B071P7TRSN,"Signature Sleep Aid, 192 Tablets",https://www.amazon.com/dp/B071P7TRSN,13.88,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0F9HGHF4C,Signature Women's Stretch Woven Active Pant,https://www.amazon.com/dp/B0F9HGHF4C,16.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07HB59753,Signature Expect More Chicken Breast 24 count,https://www.amazon.com/dp/B07HB59753,86.66,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B007WE9AVC,Hk Anderson Peanut Butter Filled Pretzels 3 Lb (Pack of 2),https://www.amazon.com/dp/B007WE9AVC,35.95,,100.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B077QZT4BR,"Signature Vitamin C Adult Gummies 250 mg, 180 Count",https://www.amazon.com/dp/B077QZT4BR,15.25,,100.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B01LBWZDCA,Signature Nut Bars 30/1.4 Oz Net Wt 42.3 Oz,https://www.amazon.com/dp/B01LBWZDCA,32.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B082HD5KL6,USDA Organic,https://www.amazon.com/dp/B082HD5KL6,18.99,,100.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0CV64JLDF,"Signature Sweet Heat Snack Mix, 24 oz (1 Lb 8 oz) 680g",https://www.amazon.com/dp/B0CV64JLDF,17.45,,50.0,,,mismatch,"Kirkland Signature Sweet Heat Snack Mix, 24 oz",14.18,candidate_match,"Net weight differs (Amazon [('weight', 0.5), ('weight', 1.0), ('weight', 1.4991), ('weight', 1.5)] vs Costco [('weight', 1.5)])",provisional,needs_fee_verification,,,"upc,weight,fba_fee",blocked_mismatch,blocked_mismatch,reject_mismatch,brightdata,,
B08ZGH9YCB,"Signature Golf Gloves Premium Cabretta Leather, X-Large (4 Count)",https://www.amazon.com/dp/B08ZGH9YCB,38.99,,100.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B01BL9RVK0,"Signature Easy to Use, Streak Free Premium Dishwasher Pacs, Automatic Dishwasher Detergent",https://www.amazon.com/dp/B01BL9RVK0,25.76,,200.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0BF821TJW,"Signature Ladies' Crew Socks Extra-Fine Merino Wool, Purple, 4 Pairs",https://www.amazon.com/dp/B0BF821TJW,21.96,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0D3J5XZGL,"Bundle, Compatible with Kirkland Pure Creamy Smooth Almond Butter, Made from Roasted Almond, 2 pack of Kirkland Almond Butter and Multi-Purpose Key Chain",https://www.amazon.com/dp/B0D3J5XZGL,29.9,,100.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B00WRGGB7G,(Pack of 2) Kirkland Signature Dark Roast ESPRESSO BLEND Coffee Roasted By Starbucks 32 Oz. Bag,https://www.amazon.com/dp/B00WRGGB7G,53.9,,50.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B08PS7YJV2,Signature 3 Piece Golf Wedge Set Right Handed,https://www.amazon.com/dp/B08PS7YJV2,285.85,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07GDWR1BX,USDA Organic,https://www.amazon.com/dp/B07GDWR1BX,,,50.0,,,unmatched,,,,,unavailable,missing_amazon_price,,,"amazon_price,upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07N754R6S,"Signature Krill Oil 500 mg., 160 Softgels",https://www.amazon.com/dp/B07N754R6S,39.95,,200.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B08FWZ7GNF,USDA Organic,https://www.amazon.com/dp/B08FWZ7GNF,50.99,,200.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0DFDJD9GD,Signature Men's Classic 5 Pocket Stretch Jeans,https://www.amazon.com/dp/B0DFDJD9GD,20.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B018KTA12E,"Signature Energy Shot, 48 Bottles, 2 Ounces Each",https://www.amazon.com/dp/B018KTA12E,,,,,,unmatched,,,,,unavailable,missing_amazon_price,,,"amazon_price,upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B00EX9G9IG,"SIGNATURE Medium Roast Coffee, 2.5 Lb, Brown, 40 Ounce",https://www.amazon.com/dp/B00EX9G9IG,,,,,,unmatched,,,,,unavailable,missing_amazon_price,,,"amazon_price,upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GR7XPSNN,"Kirkland Trail Mix Snack Packs – Bulk Family Size 2 Pack Sweet Nut, Raisin & Chocolate Mix, 56 Individual 2 oz Pouches (112 oz Total), Kosher Dairy",https://www.amazon.com/dp/B0GR7XPSNN,79.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0CG2W3KKJ,"Signature Daily Facial Towellettes, 4.53 Pound (180 Count, 1-Box)",https://www.amazon.com/dp/B0CG2W3KKJ,34.99,,100.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0GVVJXVX6,Signature Women's Short Sleeve Scoop Neck Pima Cotton T-Shirt,https://www.amazon.com/dp/B0GVVJXVX6,15.72,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B08NRCPTN4,"Signature Men Multivitamin, 365 Tablets",https://www.amazon.com/dp/B08NRCPTN4,44.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B01JPG3ZQA,"Signature Aller-FEX, 180 Mg 180 Tablets",https://www.amazon.com/dp/B01JPG3ZQA,34.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0FB3VRZS6,Signature Women's Travel Pant - Utility Pocket - Elastic Waistband,https://www.amazon.com/dp/B0FB3VRZS6,28.0,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B001O4K7MC,"Signature Fabric Softener Sheets, Refreshing Scent, 250 Count",https://www.amazon.com/dp/B001O4K7MC,14.3,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0HFH9B8Y4,The Map in the Cedar Chest: A Kirkland Map Mystery (Kirkland Map Mysteries Book 1),https://www.amazon.com/dp/B0HFH9B8Y4,2.99,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07GVR57QJ,USDA Organic,https://www.amazon.com/dp/B07GVR57QJ,10.05,,500.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07CC8QMVC,Kirkland Signature Walnuts (2 Packages (3lbs)),https://www.amazon.com/dp/B07CC8QMVC,38.4,,200.0,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B0H3QFW6G5,"Signature Sea Salt Popcorn, 0.65 oz Individual Bags, 36 Count, Gluten Free Kosher Snack Packs, Made with Coconut Oil",https://www.amazon.com/dp/B0H3QFW6G5,24.13,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
B07F1Y5VP8,"Signature Cashews, 3 Pack of 40 Ounce (2.5 lbs)",https://www.amazon.com/dp/B07F1Y5VP8,69.48,,,,,unmatched,,,,,unavailable,missing_costco_cogs,,,"upc,weight,costco_cost,fba_fee",no_costco_candidate,needs_costco_match,find_costco_match,brightdata,,
